1,Courtyard by Marriott Los Angeles LAX/Century Boulevard,"6161 W Century Blvd, Los Angeles, CA, 90045",33.945611,-118.393186,8.9,8.6,8,8.5,8.4,170,3,Westchester
2,Courtyard by Marriott Los Angeles LAX/Century Boulevard,"6161 W Century Blvd, Los Angeles, CA, 90045",33.945611,-118.393186,8.9,8.6,8,8.5,8.4,179,3,Westchester
3,Courtyard by Marriott Los Angeles LAX/Century Boulevard,"6161 W Century Blvd, Los Angeles, CA, 90045",33.945611,-118.393186,8.9,8.6,8,8.5,8.4,188,4,Westchester
4,citizenM Los Angeles Downtown,"361 South Spring Street, Los Angeles, CA, 90013",34.049289,-118.247997,9.5,9.2,8.8,9.4,9.3,179,2,Downtown
5,citizenM Los Angeles Downtown,"361 South Spring Street, Los Angeles, CA, 90013",34.049289,-118.247997,9.5,9.2,8.8,9.4,9.3,234,2,Downtown
6,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,169,3,Westchester
7,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,169,3,Westchester
8,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,169,3,Westchester
9,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,169,3,Westchester
10,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,186,4,Westchester
11,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,186,4,Westchester
12,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,233,4,Westchester
13,Renaissance Los Angeles Airport Hotel,"9620 Airport Boulevard, Los Angeles, CA, 90045",33.94871,-118.38592,8.7,8.5,7.9,8.4,8.3,233,4,Westchester
14,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,2,Hollywood
15,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,2,Hollywood
16,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,2,Hollywood
17,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,4,Hollywood
18,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,4,Hollywood
19,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,278,4,Hollywood
20,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,292,2,Hollywood
21,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,292,4,Hollywood
22,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,650,3,Hollywood
23,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,650,3,Hollywood
24,W Hollywood,"6250 Hollywood Blvd, Los Angeles, CA, 90028",34.101616,-118.32587,8.4,8.3,7.7,8.2,7.7,854,3,Hollywood
25,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,118,3,Westchester
26,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,118,4,Westchester
27,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,118,4,Westchester
28,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,127,4,Westchester
29,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,127,3,Westchester
30,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,127,3,Westchester
31,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,127,3,Westchester
32,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,127,3,Westchester
33,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,170,3,Westchester
34,Four Points by Sheraton Los Angeles International Airport,"9750 Airport Blvd, Los Angeles, CA, 90045",33.94768,-118.38594,6.5,6.9,5.9,5.8,6.3,170,3,Westchester
35,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,175,3,Westchester
36,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,175,4,Westchester
37,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,175,4,Westchester
38,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,170,2,Commerce
39,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,175,3,Westchester
40,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,207,4,Westchester
41,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,170,2,Commerce
42,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,215,4,Westchester
43,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,170,2,Commerce
44,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,215,4,Westchester
45,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,170,4,Commerce
46,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,215,3,Westchester
47,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,170,2,Commerce
48,Los Angeles Airport Marriott,"5855 W Century Blvd, Los Angeles, CA, 90045",33.94572,-118.38488,8.7,8.5,8.2,8.6,8.4,215,3,Westchester
49,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,182,4,Commerce
50,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,187,4,Commerce
51,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,187,2,Commerce
52,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,187,2,Commerce
53,DoubleTree by Hilton Los Angeles - Commerce,"5757 Telegraph Rd, Los Angeles, CA, 90040",34.00415,-118.15098,8.4,8.6,7.9,8.1,8.2,195,4,Commerce
54,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,189,3,Westchester
55,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,199,4,Westchester
56,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,219,4,Westchester
57,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,229,3,Westchester
58,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,239,4,Westchester
59,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,269,3,Westchester
60,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,269,3,Westchester
61,Sheraton Gateway Los Angeles Hotel,"6101 W Century Blvd, Los Angeles, CA, 90045",33.9457,-118.39149,8.3,8.1,7.9,8.1,8.2,309,4,Westchester
62,Luskin Hotel,"425 Westwood Plaza, Los Angeles, CA, 90095",34.069265,-118.445768,9.8,9.6,9.1,9.7,9.4,295,3,Westwood
63,Luskin Hotel,"425 Westwood Plaza, Los Angeles, CA, 90095",34.069265,-118.445768,9.8,9.6,9.1,9.7,9.4,295,3,Westwood
64,Luskin Hotel,"425 Westwood Plaza, Los Angeles, CA, 90095",34.069265,-118.445768,9.8,9.6,9.1,9.7,9.4,295,4,Westwood
65,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,239,2,Westchester
66,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,239,2,Westchester
67,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,239,2,Westchester
68,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,259,3,Westchester
69,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,269,4,Westchester
70,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,269,4,Westchester
71,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,489,3,Westchester
72,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,739,3,Westchester
73,Hyatt Regency Los Angeles International Airport,"6225 W Century Blvd, Los Angeles, CA, 90045",33.945602,-118.394714,8.9,8.8,8.3,8.7,8.6,739,4,Westchester
74,The Hoxton Downtown LA,"1060 South Broadway, Los Angeles, CA, 90015",34.039707,-118.258505,9.4,9.2,8.7,9.4,9,169,2,Downtown
75,The Hoxton Downtown LA,"1060 South Broadway, Los Angeles, CA, 90015",34.039707,-118.258505,9.4,9.2,8.7,9.4,9,161,2,Downtown
76,The Hoxton Downtown LA,"1060 South Broadway, Los Angeles, CA, 90015",34.039707,-118.258505,9.4,9.2,8.7,9.4,9,197,2,Downtown
77,The Hoxton Downtown LA,"1060 South Broadway, Los Angeles, CA, 90015",34.039707,-118.258505,9.4,9.2,8.7,9.4,9,203,2,Downtown
78,The Hoxton Downtown LA,"1060 South Broadway, Los Angeles, CA, 90015",34.039707,-118.258505,9.4,9.2,8.7,9.4,9,215,2,Downtown
83,La Quinta Inn & Suites by Wyndham LAX,"5249 W Century Blvd, Los Angeles, CA, 90045",33.94547,-118.37192,7.8,7.6,7.2,7.6,7.6,166,2,Inglewood
84,La Quinta Inn & Suites by Wyndham LAX,"5249 W Century Blvd, Los Angeles, CA, 90045",33.94547,-118.37192,7.8,7.6,7.2,7.6,7.6,166,2,Inglewood
85,La Quinta Inn & Suites by Wyndham LAX,"5249 W Century Blvd, Los Angeles, CA, 90045",33.94547,-118.37192,7.8,7.6,7.2,7.6,7.6,174,4,Inglewood
86,La Quinta Inn & Suites by Wyndham LAX,"5249 W Century Blvd, Los Angeles, CA, 90045",33.94547,-118.37192,7.8,7.6,7.2,7.6,7.6,200,3,Inglewood
87,La Quinta Inn & Suites by Wyndham LAX,"5249 W Century Blvd, Los Angeles, CA, 90045",33.94547,-118.37192,7.8,7.6,7.2,7.6,7.6,200,2,Inglewood
88,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,285,2,Westwood
89,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,265,2,Westwood
90,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,295,2,Westwood
91,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,305,2,Westwood
92,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,315,4,Westwood
93,Palihotel Westwood Village,"1044 Tiverton Avenue, Los Angeles, CA, 90024",34.0608,-118.443,9.6,9.3,8.4,9.2,8.8,325,4,Westwood
94,Hotel Angeleno,"170 N Church Lane, Los Angeles, CA, 90049",34.073455,-118.468403,8.8,8.6,8.2,8.5,8.4,237,2,Brentwood
95,Hotel Angeleno,"170 N Church Lane, Los Angeles, CA, 90049",34.073455,-118.468403,8.8,8.6,8.2,8.5,8.4,237,2,Brentwood
96,Hotel Angeleno,"170 N Church Lane, Los Angeles, CA, 90049",34.073455,-118.468403,8.8,8.6,8.2,8.5,8.4,267,4,Brentwood
97,Hotel Angeleno,"170 N Church Lane, Los Angeles, CA, 90049",34.073455,-118.468403,8.8,8.6,8.2,8.5,8.4,287,2,Brentwood
98,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,229,2,Downtown
99,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,229,2,Downtown
100,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,229,2,Downtown
101,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,269,4,Downtown
102,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,279,3,Downtown
103,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,299,3,Downtown
104,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,329,3,Downtown
105,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,499,3,Downtown
106,The Delphi Hotel,"550 S Flower St, Los Angeles, CA, 90071",34.050252,-118.257073,8.2,8.1,8.1,7.7,10,499,3,Downtown
113,Miyako Hotel Los Angeles,"328 E 1st St, Los Angeles, CA, 90012",34.049748,-118.239957,9.3,9.2,8.6,9,9,264,2,Downtown
114,Miyako Hotel Los Angeles,"328 E 1st St, Los Angeles, CA, 90012",34.049748,-118.239957,9.3,9.2,8.6,9,9,274,2,Downtown
115,Miyako Hotel Los Angeles,"328 E 1st St, Los Angeles, CA, 90012",34.049748,-118.239957,9.3,9.2,8.6,9,9,304,2,Downtown
116,Miyako Hotel Los Angeles,"328 E 1st St, Los Angeles, CA, 90012",34.049748,-118.239957,9.3,9.2,8.6,9,9,304,4,Downtown
117,Carlyle Inn,"1119 S. Robertson Blvd, Los Angeles, CA, 90035",34.056498,-118.38373,8.5,8.4,7.1,7.8,7.5,207,3,Beverly Hills
118,Carlyle Inn,"1119 S. Robertson Blvd, Los Angeles, CA, 90035",34.056498,-118.38373,8.5,8.4,7.1,7.8,7.5,215,4,Beverly Hills
119,Carlyle Inn,"1119 S. Robertson Blvd, Los Angeles, CA, 90035",34.056498,-118.38373,8.5,8.4,7.1,7.8,7.5,223,3,Beverly Hills
120,Hollywood Inn Express South,"141 N Alvarado St., Los Angeles, CA, 90026",34.06785,-118.26984,7.3,7.5,6.5,7.1,7,150,2,Echo Park
121,Hollywood Inn Express South,"141 N Alvarado St., Los Angeles, CA, 90026",34.06785,-118.26984,7.3,7.5,6.5,7.1,7,169,4,Echo Park
122,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,176,3,Commerce
123,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,176,4,Commerce
124,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,176,4,Commerce
125,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,194,4,Commerce
126,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,194,3,Commerce
127,The Commerce Casino & Hotel,"6121 Telegraph Rd, Los Angeles, CA, 90040",33.998981,-118.145328,7.3,7.5,6.8,7.1,7.2,251,3,Commerce
128,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,251,3,Hollywood
129,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,278,3,Hollywood
130,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,287,3,Hollywood
131,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,314,3,Hollywood
132,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,323,4,Hollywood
133,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,359,3,Hollywood
134,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,395,3,Hollywood
135,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,422,3,Hollywood
136,Dream Hollywood,"6417 Selma Avenue, Los Angeles, CA, 90028",34.099781,-118.330166,8.9,8.4,8.2,8.8,8.5,440,3,Hollywood
137,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,182,3,Westchester
138,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,186,4,Westchester
139,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,186,4,Westchester
140,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,186,4,Westchester
141,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,186,4,Westchester
142,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,199,3,Westchester
143,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,199,3,Westchester
144,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,199,3,Westchester
145,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,199,3,Westchester
146,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,203,4,Westchester
147,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,203,4,Westchester
148,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,203,4,Westchester
149,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,258,3,Westchester
150,The Westin Los Angeles Airport,"5400 W Century Blvd, Los Angeles, CA, 90045",33.945316,-118.37464,8.6,8.4,8,8.3,8.2,263,4,Westchester
151,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,240,3,Downtown
152,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,257,3,Downtown
153,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,266,4,Downtown
154,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,274,4,Downtown
155,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,309,4,Downtown
156,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,429,3,Downtown
157,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,498,4,Downtown
158,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,601,3,Downtown
159,Millennium Biltmore Los Angeles,"506 S Grand Ave, Los Angeles, CA, 90071",34.049828,-118.254234,7.9,7.9,6.8,7.4,7.6,627,4,Downtown
160,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,152,2,Westchester
161,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,152,2,Westchester
162,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,152,2,Westchester
163,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,152,2,Westchester
164,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,152,2,Westchester
165,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,169,4,Westchester
166,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,225,2,Westchester
167,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,229,3,Westchester
168,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,229,3,Westchester
169,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,244,4,Westchester
170,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,245,4,Westchester
171,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,245,4,Westchester
172,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,250,4,Westchester
173,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,250,4,Westchester
174,Sonesta Los Angeles Airport LAX,"5985 W Century Blvd, Los Angeles, CA, 90045",33.94562,-118.38863,8.3,8.2,7.7,7.9,8,250,4,Westchester
175,Royal Pagoda Motel,"995 North Broadway, Los Angeles, CA, 90012",34.066717,-118.236331,7.9,8.1,7,7.6,7.5,229,4,Chinatown
176,Royal Pagoda Motel,"995 North Broadway, Los Angeles, CA, 90012",34.066717,-118.236331,7.9,8.1,7,7.6,7.5,229,2,Chinatown
177,Palihotel Hollywood,"7023 Sunset Blvd, Los Angeles, CA, 90128",34.098395,-118.34227,9.6,9.6,9.4,9.3,,245,2,Hollywood
178,Palihotel Hollywood,"7023 Sunset Blvd, Los Angeles, CA, 90128",34.098395,-118.34227,9.6,9.6,9.4,9.3,,240,2,Hollywood
179,Palihotel Hollywood,"7023 Sunset Blvd, Los Angeles, CA, 90128",34.098395,-118.34227,9.6,9.6,9.4,9.3,,240,2,Hollywood
